"STOCK_CODE","STOCK_NAME","MARKET_TYPE","SECTOR","LISTED_DATE","STATUS"
"007610","선도전기보통주","KOSPI","전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업",89/11/30,"ACTIVE"
"037350","성도이엔지","KOSDAQ","건축기술, 엔지니어링 및 관련 기술 서비스업",00/01/11,"ACTIVE"
"045300","성우테크론","KOSDAQ","전자부품 제조업",01/12/18,"ACTIVE"
"000180","성창기업지주보통주","KOSPI","회사 본부 및 경영 컨설팅 서비스업",76/06/02,"ACTIVE"
"017510","세명전기공업","KOSDAQ","기타 금속 가공제품 제조업",91/12/26,"ACTIVE"
"011560","세보엠이씨","KOSDAQ","건물설비 설치 공사업",96/12/23,"ACTIVE"
"001430","세아베스틸지주보통주","KOSPI","1차 철강 제조업",91/03/12,"ACTIVE"
"100700","세운메디칼","KOSDAQ","의료용품 및 기타 의약 관련제품 제조업",08/09/30,"ACTIVE"
"039310","세중","KOSDAQ","소프트웨어 개발 및 공급업",00/06/09,"ACTIVE"
"347000","센코","KOSDAQ","측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외",20/10/29,"ACTIVE"
"299660","셀리드","KOSDAQ","자연과학 및 공학 연구개발업",19/02/20,"ACTIVE"
"068270","셀트리온보통주","KOSPI","기초 의약물질 제조업",18/02/09,"ACTIVE"
"007720","소노스퀘어","KOSDAQ","상품 종합 도매업",94/01/06,"ACTIVE"
"950200","소마젠","KOSDAQ","그외 기타 전문, 과학 및 기술 서비스업",20/07/13,"ACTIVE"
"215090","솔디펜스","KOSDAQ","측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외",15/04/28,"ACTIVE"
"035610","솔본","KOSDAQ","회사 본부 및 경영 컨설팅 서비스업",99/08/13,"ACTIVE"
"304100","솔트룩스","KOSDAQ","소프트웨어 개발 및 공급업",20/07/23,"ACTIVE"
"004430","송원산업보통주","KOSPI","기타 화학제품 제조업",77/06/25,"ACTIVE"
"017550","수산세보틱스보통주","KOSPI","특수 목적용 기계 제조업",91/08/30,"ACTIVE"
"253840","수젠텍","KOSDAQ","의료용품 및 기타 의약 관련제품 제조업",19/05/28,"ACTIVE"
"236200","슈프리마","KOSDAQ","통신 및 방송 장비 제조업",16/02/05,"ACTIVE"
"424960","스마트레이더시스템","KOSDAQ","측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외",23/08/22,"ACTIVE"
"204210","스타에스엠자기관리부동산투자회사보통주","KOSPI","부동산 임대 및 공급업",16/09/22,"ACTIVE"
"352090","스톰테크","KOSDAQ","플라스틱제품 제조업",23/11/20,"ACTIVE"
"408900","스튜디오미르","KOSDAQ","영화, 비디오물, 방송프로그램 제작 및 배급업",23/02/07,"ACTIVE"
"347700","스피어","KOSDAQ","소프트웨어 개발 및 공급업",21/03/23,"ACTIVE"
"269620","시스웍","KOSDAQ","측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외",17/12/26,"ACTIVE"
"131090","시큐브","KOSDAQ","소프트웨어 개발 및 공급업",11/12/21,"ACTIVE"
"016590","신대양제지보통주","KOSPI","골판지, 종이 상자 및 종이용기 제조업",95/12/21,"ACTIVE"
"065350","신성델타테크","KOSDAQ","가정용 기기 제조업",04/08/06,"ACTIVE"
"031430","신세계인터내셔날보통주","KOSPI","섬유, 의복, 신발 및 가죽제품 소매업",11/07/14,"ACTIVE"
"002800","신신제약","KOSDAQ","의약품 제조업",17/02/28,"ACTIVE"
"0091W0","신영해피투모로우제11호기업인수목적","KOSDAQ","금융 지원 서비스업",25/11/24,"ACTIVE"
"138070","신진에스엠","KOSDAQ","기타 금속 가공제품 제조업",11/11/28,"ACTIVE"
"404990","신한서부티엔디리츠보통주","KOSPI","부동산 임대 및 공급업",21/12/10,"ACTIVE"
"487830","신한제15호기업인수목적","KOSDAQ","금융 지원 서비스업",24/11/15,"ACTIVE"
"187270","신화콘텍","KOSDAQ","전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업",14/08/08,"ACTIVE"
"004080","신흥보통주","KOSPI","기계장비 및 관련 물품 도매업",91/02/08,"ACTIVE"
"036710","심텍홀딩스","KOSDAQ","회사 본부 및 경영 컨설팅 서비스업",00/01/04,"ACTIVE"
"217330","싸이토젠","KOSDAQ","자연과학 및 공학 연구개발업",18/11/22,"ACTIVE"
"217320","썬테크","KONEX","전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업",15/04/29,"ACTIVE"
"050890","쏠리드","KOSDAQ","통신 및 방송 장비 제조업",05/07/08,"ACTIVE"
"109670","씨싸이트","KOSDAQ","봉제의복 제조업",23/12/21,"ACTIVE"
"236030","씨알푸드","KONEX","곡물가공품, 전분 및 전분제품 제조업",17/12/14,"ACTIVE"
"352480","씨앤씨인터내셔널","KOSDAQ","기타 화학제품 제조업",21/05/17,"ACTIVE"
"352700","씨앤투스","KOSDAQ","화학섬유 제조업",21/01/28,"ACTIVE"
"297090","씨에스베어링","KOSDAQ","일반 목적용 기계 제조업",19/11/21,"ACTIVE"
"112610","씨에스윈드보통주","KOSPI","구조용 금속제품, 탱크 및 증기발생기 제조업",14/11/27,"ACTIVE"
"000120","씨제이대한통운보통주","KOSPI","도로 화물 운송업",56/07/02,"ACTIVE"
"035760","씨제이이엔엠","KOSDAQ GLOBAL","텔레비전 방송업",99/11/23,"ACTIVE"
"096530","씨젠","KOSDAQ","의료용품 및 기타 의약 관련제품 제조업",10/09/10,"ACTIVE"
"060590","씨티씨바이오","KOSDAQ","의약품 제조업",02/02/21,"ACTIVE"
"413630","씨피시스템","KOSDAQ","플라스틱제품 제조업",22/03/31,"ACTIVE"
"008700","아남전자보통주","KOSPI","영상 및 음향기기 제조업",84/08/11,"ACTIVE"
"002790","아모레퍼시픽홀딩스보통주","KOSPI","기타 화학제품 제조업",73/04/30,"ACTIVE"
"002030","아세아보통주","KOSPI","회사 본부 및 경영 컨설팅 서비스업",74/06/03,"ACTIVE"
"002310","아세아제지보통주","KOSPI","골판지, 종이 상자 및 종이용기 제조업",88/12/15,"ACTIVE"
"136410","아셈스","KOSDAQ","플라스틱제품 제조업",22/02/07,"ACTIVE"
"067390","아스트","KOSDAQ","항공기,우주선 및 부품 제조업",14/12/24,"ACTIVE"
"127710","아시아경제","KOSDAQ","자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업",15/07/31,"ACTIVE"
"331740","아우토크립트","KOSDAQ","소프트웨어 개발 및 공급업",25/07/15,"ACTIVE"
"122900","아이마켓코리아보통주","KOSPI","상품 종합 도매업",10/07/30,"ACTIVE"
"460470","아이빔테크놀로지","KOSDAQ","사진장비 및 광학기기 제조업",24/08/06,"ACTIVE"
"010780","아이에스동서보통주","KOSPI","시멘트, 석회, 플라스터 및 그 제품 제조업",86/01/27,"ACTIVE"
"403810","아이엘로보틱스","KONEX","전자부품 제조업",25/11/18,"ACTIVE"
"052220","아이엠비씨","KOSDAQ","영상·오디오물 제공 서비스업",05/01/21,"ACTIVE"
"451220","아이엠티","KOSDAQ","특수 목적용 기계 제조업",23/10/10,"ACTIVE"
"185490","아이진","KOSDAQ","자연과학 및 공학 연구개발업",15/11/16,"ACTIVE"
"052460","아이크래프트","KOSDAQ","컴퓨터 프로그래밍, 시스템 통합 및 관리업",05/01/03,"ACTIVE"
"031820","아이티센씨티에스보통주","KOSPI","컴퓨터 프로그래밍, 시스템 통합 및 관리업",97/02/12,"ACTIVE"
"243870","아이티센코어","KONEX","컴퓨터 프로그래밍, 시스템 통합 및 관리업",16/10/31,"ACTIVE"
"294870","아이파크현대산업개발보통주","KOSPI","건물 건설업",18/06/12,"ACTIVE"
"032080","아즈텍더블유비이","KOSDAQ","섬유제품 염색, 정리 및 마무리 가공업",00/10/26,"ACTIVE"
"200350","아티스트스튜디오","KOSDAQ","영화, 비디오물, 방송프로그램 제작 및 배급업",21/12/30,"ACTIVE"
"102950","아하","KONEX","전자부품 제조업",22/11/30,"ACTIVE"
"053800","안랩","KOSDAQ","소프트웨어 개발 및 공급업",01/09/13,"ACTIVE"
"297570","알로이스","KOSDAQ","통신 및 방송 장비 제조업",18/07/20,"ACTIVE"
"260660","알리코제약","KOSDAQ","의료용품 및 기타 의약 관련제품 제조업",18/02/12,"ACTIVE"
"327260","알에프머트리얼즈","KOSDAQ","전자부품 제조업",19/12/24,"ACTIVE"
"061040","알에프텍","KOSDAQ","통신 및 방송 장비 제조업",02/05/16,"ACTIVE"
"347860","알체라","KOSDAQ","소프트웨어 개발 및 공급업",20/12/21,"ACTIVE"
"085810","알티캐스트","KOSDAQ","소프트웨어 개발 및 공급업",13/12/06,"ACTIVE"
"293780","압타바이오","KOSDAQ","자연과학 및 공학 연구개발업",19/06/12,"ACTIVE"
"390110","애니메디솔루션","KONEX","의료용 기기 제조업",22/12/21,"ACTIVE"
"900100","애머릿지코퍼레이션","KOSDAQ","자동차 부품 및 내장품 판매업",10/04/21,"ACTIVE"
"138360","앤로보틱스","KOSDAQ","특수 목적용 기계 제조업",13/11/08,"ACTIVE"
"174900","앱클론 주식회사","KOSDAQ","의료용품 및 기타 의약 관련제품 제조업",17/09/18,"ACTIVE"
"030960","양지사","KOSDAQ","인쇄 및 인쇄관련 산업",96/10/24,"ACTIVE"
"224810","엄지하우스","KONEX","실내건축 및 건축마무리 공사업",15/10/21,"ACTIVE"
"038680","에스넷시스템","KOSDAQ","컴퓨터 프로그래밍, 시스템 통합 및 관리업",00/04/27,"ACTIVE"
"304360","에스바이오메딕스","KOSDAQ","의약품 제조업",23/05/04,"ACTIVE"
"019550","에스비아이인베스트먼트","KOSDAQ","신탁업 및 집합투자업",89/09/06,"ACTIVE"
"065420","에스아이리소스","KOSDAQ","기타 화학제품 제조업",02/08/22,"ACTIVE"
"095910","에스에너지","KOSDAQ","전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업",07/10/16,"ACTIVE"
"031330","에스에이엠티","KOSDAQ","기계장비 및 관련 물품 도매업",00/05/23,"ACTIVE"
"060540","에스에이티","KOSDAQ","측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외",06/11/28,"ACTIVE"
"246250","에스엘에스바이오","KOSDAQ","그외 기타 전문, 과학 및 기술 서비스업",23/10/20,"ACTIVE"
"464080","에스오에스랩","KOSDAQ","측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외",24/06/25,"ACTIVE"
"306040","에스제이그룹","KOSDAQ","가죽, 가방 및 유사제품 제조업",19/11/18,"ACTIVE"
"016250","에스지씨이앤씨","KOSDAQ","건물 건설업",99/12/28,"ACTIVE"
"398120","에스지헬스케어","KOSDAQ","의료용 기기 제조업",24/12/19,"ACTIVE"
"472230","에스케이증권제11호기업인수목적","KOSDAQ","금융 지원 서비스업",24/03/04,"ACTIVE"
"0070X0","에스테크엠","KONEX","특수 목적용 기계 제조업",26/04/27,"ACTIVE"
"234300","에스트래픽","KOSDAQ","컴퓨터 프로그래밍, 시스템 통합 및 관리업",17/12/05,"ACTIVE"
"458350","에스팀","KOSDAQ","기타 사업지원 서비스업",26/03/06,"ACTIVE"
"443670","에스피소프트","KOSDAQ","컴퓨터 프로그래밍, 시스템 통합 및 관리업",24/02/15,"ACTIVE"
"058610","에스피지","KOSDAQ","전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업",02/07/23,"ACTIVE"
"078520","에이블씨엔씨보통주","KOSPI","기타 화학제품 제조업",11/09/07,"ACTIVE"
"195990","에이비프로바이오","KOSDAQ","특수 목적용 기계 제조업",15/04/13,"ACTIVE"
"364950","에이아이코리아","KOSDAQ","특수 목적용 기계 제조업",25/04/29,"ACTIVE"
"234070","에이원큐브텍","KONEX","산업용 기계 및 장비 임대업",15/12/21,"ACTIVE"
"140910","에이자기관리부동산투자회사보통주","KOSPI","부동산 임대 및 공급업",11/07/14,"ACTIVE"
"443060","에이치디현대마린솔루션보통주","KOSPI","건축기술, 엔지니어링 및 관련 기술 서비스업",24/05/08,"ACTIVE"
"295310","에이치브이엠","KOSDAQ","1차 비철금속 제조업",24/06/28,"ACTIVE"
"225530","에이치씨보광산업","KOSDAQ","기타 비금속 광물제품 제조업",15/12/17,"ACTIVE"
"002460","에이치에스화성보통주","KOSPI","건물 건설업",88/09/29,"ACTIVE"
"028300","에이치엘비","KOSDAQ","의료용품 및 기타 의약 관련제품 제조업",96/07/27,"ACTIVE"
"187420","에이치엘비제넥스","KOSDAQ","기초 의약물질 제조업",15/05/29,"ACTIVE"
"046210","에이치엘비파나진","KOSDAQ","의료용품 및 기타 의약 관련제품 제조업",00/08/16,"ACTIVE"
"477340","에이치엠씨아이비제7호기업인수목적","KOSDAQ","금융 지원 서비스업",24/06/24,"ACTIVE"
"403870","에이치피에스피","KOSDAQ GLOBAL","특수 목적용 기계 제조업",22/07/15,"ACTIVE"
"021080","에이티넘인베스트먼트","KOSDAQ","신탁업 및 집합투자업",91/07/12,"ACTIVE"
"397030","에이프릴바이오","KOSDAQ","자연과학 및 공학 연구개발업",22/07/28,"ACTIVE"
"0009K0","에임드바이오","KOSDAQ","자연과학 및 공학 연구개발업",25/12/04,"ACTIVE"
"038870","에코심플렉스","KOSDAQ","사업시설 유지·관리 서비스업",01/05/29,"ACTIVE"
"450080","에코프로머티보통주","KOSPI","일차전지 및 이차전지 제조업",23/11/17,"ACTIVE"
"173940","에프엔씨엔터테인먼트","KOSDAQ","창작 및 예술관련 서비스업",14/12/04,"ACTIVE"
"054940","엑사이엔씨","KOSDAQ","실내건축 및 건축마무리 공사업",01/12/13,"ACTIVE"
"373110","엑셀세라퓨틱스","KOSDAQ","기초 의약물질 제조업",24/07/15,"ACTIVE"
"373200","엑스플러스","KOSDAQ","그외 기타 제품 제조업",21/02/26,"ACTIVE"
"059180","엔더블유시","KONEX","통신 및 방송 장비 제조업",25/12/22,"ACTIVE"
"140610","엔솔바이오사이언스","KONEX","자연과학 및 공학 연구개발업",18/09/10,"ACTIVE"
"475230","엔알비","KOSDAQ","기타 금속 가공제품 제조업",25/07/28,"ACTIVE"
"481890","엔에이치기업인수목적31호","KOSDAQ","금융 지원 서비스업",24/07/26,"ACTIVE"
"060250","엔에이치엔케이씨피","KOSDAQ","금융 지원 서비스업",02/01/08,"ACTIVE"
"053290","엔이능률","KOSDAQ","서적, 잡지 및 기타 인쇄물 출판업",02/12/10,"ACTIVE"
"419080","엔젯","KOSDAQ","특수 목적용 기계 제조업",22/11/18,"ACTIVE"
"183490","엔지켐생명과학","KOSDAQ","기초 의약물질 제조업",18/02/21,"ACTIVE"
"182400","엔케이젠바이오텍코리아","KOSDAQ","기초 의약물질 제조업",15/10/23,"ACTIVE"
"291230","엔피","KOSDAQ","기타 사업지원 서비스업",18/09/13,"ACTIVE"
"048830","엔피케이","KOSDAQ","합성고무 및 플라스틱 물질 제조업",00/10/12,"ACTIVE"
"066970","엘앤에프보통주","KOSPI","일차전지 및 이차전지 제조업",24/01/29,"ACTIVE"
"078020","엘에스증권","KOSDAQ","금융 지원 서비스업",07/02/21,"ACTIVE"
"311060","엘에이티","KONEX","특수 목적용 기계 제조업",18/12/28,"ACTIVE"
"064400","엘지씨엔에스보통주","KOSPI","컴퓨터 프로그래밍, 시스템 통합 및 관리업",25/02/05,"ACTIVE"
"170920","엘티씨","KOSDAQ","기초 화학물질 제조업",13/10/08,"ACTIVE"
"058630","엠게임","KOSDAQ","소프트웨어 개발 및 공급업",08/12/19,"ACTIVE"
"373170","엠아이큐브솔루션","KOSDAQ","소프트웨어 개발 및 공급업",23/08/04,"ACTIVE"
"432980","엠에프씨","KOSDAQ","기초 의약물질 제조업",24/12/26,"ACTIVE"
"032790","엠젠솔루션","KOSDAQ","기계장비 및 관련 물품 도매업",97/06/26,"ACTIVE"
"143540","영우디에스피","KOSDAQ","특수 목적용 기계 제조업",14/10/29,"ACTIVE"
"012280","영화금속보통주","KOSPI","자동차 신품 부품 제조업",90/01/25,"ACTIVE"
"250930","예선테크","KOSDAQ","플라스틱제품 제조업",16/09/29,"ACTIVE"
"212310","오건에코텍","KONEX","의료용 기기 제조업",16/07/26,"ACTIVE"
"322310","오로스테크놀로지","KOSDAQ","특수 목적용 기계 제조업",21/02/24,"ACTIVE"
"002630","오리엔트바이오보통주","KOSPI","의약품 제조업",76/12/28,"ACTIVE"
"352910","오비고","KOSDAQ","컴퓨터 프로그래밍, 시스템 통합 및 관리업",21/07/13,"ACTIVE"
"342870","오아","KOSDAQ","가전제품 및 정보통신장비 소매업",25/09/09,"ACTIVE"
"138080","오이솔루션","KOSDAQ","통신 및 방송 장비 제조업",14/02/27,"ACTIVE"
"173130","오파스넷","KOSDAQ","컴퓨터 프로그래밍, 시스템 통합 및 관리업",18/08/24,"ACTIVE"
"382150","온코크로스","KOSDAQ","자연과학 및 공학 연구개발업",24/12/18,"ACTIVE"
"057540","옴니시스템","KOSDAQ","측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외",07/09/19,"ACTIVE"
"153710","옵티팜","KOSDAQ","의료용품 및 기타 의약 관련제품 제조업",18/10/26,"ACTIVE"
"338840","와이바이오로직스","KOSDAQ","자연과학 및 공학 연구개발업",23/12/05,"ACTIVE"
"067900","와이엔텍","KOSDAQ","폐기물 처리업",05/12/23,"ACTIVE"
"273640","와이엠텍","KOSDAQ","전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업",21/09/10,"ACTIVE"
"019210","와이지-원","KOSDAQ","기타 금속 가공제품 제조업",97/08/06,"ACTIVE"
"037270","와이지플러스보통주","KOSPI","자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업",03/08/01,"ACTIVE"
"032820","우리기술","KOSDAQ","전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업",00/06/22,"ACTIVE"
"215360","우리산업","KOSDAQ","자동차 신품 부품 제조업",15/05/06,"ACTIVE"
"101170","우림피티에스","KOSDAQ","일반 목적용 기계 제조업",09/04/28,"ACTIVE"
"017370","우신시스템보통주","KOSPI","특수 목적용 기계 제조업",02/05/28,"ACTIVE"
"101970","우양에이치씨","KOSDAQ","구조용 금속제품, 탱크 및 증기발생기 제조업",25/03/28,"ACTIVE"
"105840","우진보통주","KOSPI","측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외",10/07/26,"ACTIVE"
"457550","우진엔텍","KOSDAQ","그외 기타 전문, 과학 및 기술 서비스업",24/01/24,"ACTIVE"
"005820","원림보통주","KOSPI","직물직조 및 직물제품 제조업",90/04/20,"ACTIVE"
"032940","원익","KOSDAQ","기계장비 및 관련 물품 도매업",97/07/18,"ACTIVE"
"014190","원익큐브","KOSDAQ","기타 전문 도매업",96/04/26,"ACTIVE"
"030530","원익홀딩스","KOSDAQ","기초 화학물질 제조업",96/09/24,"ACTIVE"
"376980","원티드랩","KOSDAQ","소프트웨어 개발 및 공급업",21/08/11,"ACTIVE"
"101160","월덱스","KOSDAQ","전자부품 제조업",08/06/19,"ACTIVE"
"076080","웰크론한텍","KOSDAQ","건물 건설업",08/07/18,"ACTIVE"
"069080","웹젠","KOSDAQ GLOBAL","소프트웨어 개발 및 공급업",03/05/23,"ACTIVE"
"112040","위메이드","KOSDAQ","소프트웨어 개발 및 공급업",09/12/18,"ACTIVE"
"038620","위즈코프","KOSDAQ","연료 소매업",00/05/04,"ACTIVE"
"299900","위지윅스튜디오","KOSDAQ","영화, 비디오물, 방송프로그램 제작 및 배급업",18/12/20,"ACTIVE"
"192390","윈하이텍","KOSDAQ","구조용 금속제품, 탱크 및 증기발생기 제조업",14/07/25,"ACTIVE"
"014830","유니드 보통주","KOSPI","기초 화학물질 제조업",04/12/03,"ACTIVE"
"047400","유니온머티리얼보통주","KOSPI","내화, 비내화 요업제품 제조업",09/09/29,"ACTIVE"
"077500","유니퀘스트 보통주","KOSPI","기계장비 및 관련 물품 도매업",04/08/05,"ACTIVE"
"121060","유니포인트","KONEX","컴퓨터 프로그래밍, 시스템 통합 및 관리업",14/10/24,"ACTIVE"
"048430","유라테크","KOSDAQ","전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업",01/01/11,"ACTIVE"
"084440","유비온","KOSDAQ","소프트웨어 개발 및 공급업",22/11/18,"ACTIVE"
"000700","유수홀딩스보통주","KOSPI","회사 본부 및 경영 컨설팅 서비스업",56/03/03,"ACTIVE"
"493790","유안타제17호기업인수목적","KOSDAQ","금융 지원 서비스업",25/01/23,"ACTIVE"
"072130","유엔젤보통주","KOSPI","자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업",03/07/01,"ACTIVE"
"023410","유진기업","KOSDAQ","시멘트, 석회, 플라스터 및 그 제품 제조업",94/10/07,"ACTIVE"
"0105P0","유진기업인수목적12호","KOSDAQ","금융 지원 서비스업",25/12/11,"ACTIVE"
"240600","유진테크놀로지","KOSDAQ","기타 금속 가공제품 제조업",23/11/02,"ACTIVE"
"003460","유화증권보통주","KOSPI","금융 지원 서비스업",87/08/24,"ACTIVE"
"008730","율촌화학보통주","KOSPI","플라스틱제품 제조업",88/08/30,"ACTIVE"
"044960","이글벳","KOSDAQ","기타 전문 도매업",00/11/16,"ACTIVE"
"279060","이노벡스","KONEX","측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외",19/04/12,"ACTIVE"
"296640","이노에이엑스","KOSDAQ","소프트웨어 개발 및 공급업",22/10/07,"ACTIVE"
"333050","이노테나","KOSDAQ","소프트웨어 개발 및 공급업",19/10/31,"ACTIVE"
"452400","이닉스","KOSDAQ","자동차 신품 부품 제조업",24/02/01,"ACTIVE"
"088260","이리츠코크렙기업구조조정부동산투자회사보통주","KOSPI","부동산 임대 및 공급업",18/06/27,"ACTIVE"
"351330","이삭엔지니어링","KOSDAQ","컴퓨터 프로그래밍, 시스템 통합 및 관리업",21/04/21,"ACTIVE"
"379390","이성씨엔아이","KONEX","건축기술, 엔지니어링 및 관련 기술 서비스업",21/06/04,"ACTIVE"
"005950","이수화학보통주","KOSPI","기초 화학물질 제조업",88/04/28,"ACTIVE"
"239340","이스트에이드","KOSDAQ","자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업",16/06/09,"ACTIVE"
"456070","이엔셀","KOSDAQ","기초 의약물질 제조업",24/08/23,"ACTIVE"
"041520","이엘씨","KOSDAQ","측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외",03/07/04,"ACTIVE"
"083470","이엠앤아이","KOSDAQ","기초 화학물질 제조업",08/09/18,"ACTIVE"
"102460","이연제약보통주","KOSPI","의약품 제조업",10/06/10,"ACTIVE"
"037370","이지","KOSDAQ","기초 화학물질 제조업",00/01/11,"ACTIVE"
"261520","이지스","KOSDAQ","소프트웨어 개발 및 공급업",25/12/11,"ACTIVE"
"099750","이지케어텍","KOSDAQ","소프트웨어 개발 및 공급업",19/03/22,"ACTIVE"
"134060","이퓨쳐","KOSDAQ","서적, 잡지 및 기타 인쇄물 출판업",11/04/27,"ACTIVE"
"101140","인바이오젠보통주","KOSPI","기계장비 및 관련 물품 도매업",08/04/02,"ACTIVE"
"079950","인베니아","KOSDAQ","특수 목적용 기계 제조업",05/02/04,"ACTIVE"
"006490","인스코비보통주","KOSPI","전기 통신업",85/01/17,"ACTIVE"
"034590","인천도시가스 보통주","KOSPI","연료용 가스 제조 및 배관공급업",06/11/07,"ACTIVE"
"311960","인터로이드","KONEX","소프트웨어 개발 및 공급업",22/11/29,"ACTIVE"
"189300","인텔리안테크놀로지스","KOSDAQ","통신 및 방송 장비 제조업",16/10/18,"ACTIVE"
"070590","인티큐브","KOSDAQ","컴퓨터 프로그래밍, 시스템 통합 및 관리업",04/01/08,"ACTIVE"
"000230","일동홀딩스보통주","KOSPI","의약품 제조업",75/06/28,"ACTIVE"
"007110","일신석재보통주","KOSPI","건축자재, 철물 및 난방장치 도매업",86/03/04,"ACTIVE"
"008500","일정실업보통주","KOSPI","편조원단 제조업",94/08/12,"ACTIVE"
"094820","일진파워","KOSDAQ","전기 및 통신 공사업",07/11/06,"ACTIVE"
"950140","잉글우드랩","KOSDAQ","기타 화학제품 제조업",16/10/14,"ACTIVE"
"254120","자비스","KOSDAQ","특수 목적용 기계 제조업",16/12/02,"ACTIVE"
"289220","자이언트스텝","KOSDAQ","영화, 비디오물, 방송프로그램 제작 및 배급업",21/03/24,"ACTIVE"
"417840","저스템","KOSDAQ","특수 목적용 기계 제조업",22/10/28,"ACTIVE"
"208140","정다운","KOSDAQ","도축, 육류 가공 및 저장 처리업",14/12/17,"ACTIVE"
"217190","제너셈","KOSDAQ","특수 목적용 기계 제조업",15/09/25,"ACTIVE"
"066830","제노텍","KONEX","기타 화학제품 제조업",16/07/18,"ACTIVE"
"381620","제닉스로보틱스","KOSDAQ","특수 목적용 기계 제조업",24/09/30,"ACTIVE"
"147830","제룡산업","KOSDAQ","구조용 금속제품, 탱크 및 증기발생기 제조업",12/02/13,"ACTIVE"
"067290","제이더블유신약","KOSDAQ","의약품 제조업",03/02/11,"ACTIVE"
"137950","제이씨케미칼","KOSDAQ","기타 화학제품 제조업",11/08/08,"ACTIVE"
"348950","제이알글로벌리츠보통주","KOSPI","부동산 임대 및 공급업",20/08/07,"ACTIVE"
"026040","제이에스티나","KOSDAQ","귀금속 및 장신용품 제조업",99/12/21,"ACTIVE"
"254160","제이엠멀티","KONEX","제재 및 목재 가공업",21/12/13,"ACTIVE"
"060230","제이케이시냅스","KOSDAQ","기타 화학제품 제조업",02/06/25,"ACTIVE"
"412540","제일엠앤에스","KOSDAQ","특수 목적용 기계 제조업",24/04/30,"ACTIVE"
"038010","제일테크노스","KOSDAQ","구조용 금속제품, 탱크 및 증기발생기 제조업",00/01/11,"ACTIVE"
"216080","제테마","KOSDAQ","의료용품 및 기타 의약 관련제품 제조업",19/11/14,"ACTIVE"
"004910","조광페인트보통주","KOSPI","기타 화학제품 제조업",76/12/27,"ACTIVE"
"001550","조비보통주","KOSPI","비료, 농약 및 살균, 살충제 제조업",76/12/28,"ACTIVE"
"034940","조아제약","KOSDAQ","의약품 제조업",99/08/13,"ACTIVE"
"018470","조일알미늄보통주","KOSPI","1차 비철금속 제조업",88/11/22,"ACTIVE"
"109070","주성코퍼레이션보통주","KOSPI","통신 및 방송 장비 제조업",09/03/17,"ACTIVE"
"440320","주식회사 오픈놀","KOSDAQ","소프트웨어 개발 및 공급업",23/06/30,"ACTIVE"
"002380","주식회사케이씨씨","KOSPI","기타 화학제품 제조업",73/06/25,"ACTIVE"
"000440","중앙에너비스","KOSDAQ","기타 전문 도매업",93/03/24,"ACTIVE"
"228760","지노믹트리","KOSDAQ","자연과학 및 공학 연구개발업",19/03/27,"ACTIVE"
"208350","지란지교시큐리티","KOSDAQ","소프트웨어 개발 및 공급업",14/12/24,"ACTIVE"
"358570","지아이이노베이션","KOSDAQ","자연과학 및 공학 연구개발업",23/03/30,"ACTIVE"
"051160","지어소프트","KOSDAQ","소프트웨어 개발 및 공급업",02/05/28,"ACTIVE"
"076340","지에이이노더스","KONEX","기반조성 및 시설물 축조관련 전문공사업",15/05/18,"ACTIVE"
"119850","지엔씨에너지","KOSDAQ","전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업",13/10/02,"ACTIVE"
"071320","지역난방공사보통주","KOSPI","증기, 냉·온수 및 공기조절 공급업",10/01/29,"ACTIVE"
"388050","지투파워","KOSDAQ","전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업",22/04/01,"ACTIVE"
"036890","진성티이씨","KOSDAQ","특수 목적용 기계 제조업",00/07/20,"ACTIVE"
"010640","진양폴리우레탄보통주","KOSPI","플라스틱제품 제조업",89/09/30,"ACTIVE"
"011000","진원생명과학보통주","KOSPI","의약품 제조업",87/11/16,"ACTIVE"
